make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
33,399,2019,,99000,,Región Metropolitana,8000000,0,0,,5
47,618,2010,1600,96500,,Valparaíso,2950000,0,0,0,14
61,736,2013,1400,238000,,Metropolitana de Santiago,4500000,0,0,0,11
6,1705,2021,2000,37000,Azul,Metropolitana de Santiago,37500000,0,1,,3
40,470,2011,,160000,,Región Metropolitana,4500000,0,0,,13
27,353,2021,1400,50000,,Metropolitana de Santiago,10300000,0,0,0,3
112,6055,2022,2000,27000,,Metropolitana de Santiago,23000000,1,1,,2
31,385,2019,,87500,,Metropolitana de Santiago,14490000,0,0,0,5
20,284,2012,2300,243795,,VIII Biobío,8500000,0,0,,12
27,1471,2021,1500,28000,,Metropolitana de Santiago,12500000,0,0,0,3
63,756,2013,1500,132000,,Maule,6100000,0,0,0,11
47,1454,2018,,154000,,Metropolitana de Santiago,15550000,1,0,,6
59,716,2016,2000,130000,,X Los Lagos,12500000,1,0,,8
40,475,2023,3000,25000,Gris,Los Lagos,34990000,1,1,1,1
6,1698,2018,2000,32100,Blanco,Metropolitana de Santiago,27990000,0,1,,6
47,624,2016,1600,85000,,Antofagasta,6200000,0,0,,8
60,727,2021,,35900,Marrón,Bío Bío,15990000,0,1,1,3
20,298,2015,3500,115000,,Metropolitana de Santiago,11950000,0,1,1,9
49,657,3008,,73000,,Metropolitana de Santiago,15980000,1,1,,-984
43,586,2021,1500,40073,,Región Metropolitana,6380000,0,0,,3
43,815,2022,1500,23000,,Atacama,8000000,0,0,0,2
64,782,2017,,67000,,IV Coquimbo,16490000,0,1,,7
64,781,2017,2000,99999999999,,Metropolitana de Santiago,11800000,1,0,0,7
49,810,2021,,32000,,Región Metropolitana,11500000,0,0,,3
45,598,2006,2400,211097,,Metropolitana de Santiago,3900000,0,1,,18
11,181,2008,5300,130000,,Metropolitana de Santiago,11990000,0,1,,16
43,5586,2022,1500,16000,,Metropolitana de Santiago,10590000,0,0,0,2
202,5645,2014,5700,96000,,IIAntofagasta,21500000,0,1,1,10
43,5586,2020,1500,30000,,Maule,10000000,0,1,0,4
47,616,2013,1600,198600,,Valparaíso,6200000,0,0,0,11
20,285,2003,2000,165000,,Metropolitana de Santiago,2500000,0,0,0,21
51,678,1995,,250000,,Metropolitana de Santiago,2500000,0,0,,29
47,610,2022,8000,38000,,VIII Biobío,10400000,0,0,,2
42,5596,2018,,93855,Blanco,Metropolitana de Santiago,3900000,1,0,,6
13,988,2016,1600,290000,,VIII Biobío,5200000,1,0,,8
49,642,2020,1600,64600,,Metropolitana de Santiago,9500000,1,0,0,4
40,471,2016,1500,104000,,Bío Bío,10990000,0,0,0,8
13,988,2015,1600,87000,,Metropolitana de Santiago,5600000,0,0,,9
202,5645,2022,3600,40000,,Región Metropolitana,27700000,0,1,1,2
63,762,2018,,76683,,Antofagasta,14990000,1,0,1,6
47,609,2015,2500,100000,,Valparaíso,9700000,0,1,0,9
47,1829,2021,1600,62300,,VIII Biobío,11990000,0,0,,3
33,401,2019,1400,35000,,Araucanía,9100000,0,0,0,5
43,586,2021,1500,42000,Azul,Metropolitana de Santiago,5990000,0,0,,3
27,346,2018,,85708,,Región Metropolitana,6600000,0,0,,6
47,610,2004,,180000,Gris,Metropolitana de Santiago,3990000,0,1,,20
44,6078,2019,,53900,,Metropolitana de Santiago,19980000,0,1,,5
23,5940,2017,2000,107900,,IV Coquimbo,8290000,1,0,,7
61,746,2008,1600,140000,,Bío Bío,6000000,0,0,,16
64,1372,2014,1600,153000,Gris,OHiggins,4990000,0,0,0,10
27,338,2016,2200,190000,,Valparaíso,14800000,1,1,0,8
49,1360,2017,,75000,,Metropolitana de Santiago,7790000,0,1,,7
47,620,2018,3500,86477,,Metropolitana de Santiago,16490000,0,1,0,6
33,409,2009,2000,316000,,Región Metropolitana,4200000,1,0,,15
40,468,2017,2200,140000,,OHiggins,13200000,1,1,0,7
47,616,2015,,80000,,Metropolitana de Santiago,8850000,0,0,,9
52,832,2012,,150000,,Metropolitana de Santiago,4650000,0,0,,12
31,382,2015,3600,92648,,IX Araucanía,18590000,0,1,1,9
23,311,2011,2000,188000,,Metropolitana de Santiago,5200000,0,0,0,13
33,396,2021,,27500,,Metropolitana de Santiago,31990000,0,1,,3
65,794,2014,2400,159000,,Bío Bío,13000000,1,1,1,10
11,5969,2022,1500,33000,,Maule,10900000,0,0,0,2
6,74,2017,,45000,,Metropolitana de Santiago,30490000,0,1,,7
31,381,2012,2400,125600,Blanco,Araucanía,11990000,0,1,0,12
31,385,2011,2400,195000,,Coquimbo,6500000,0,1,0,13
61,1453,2016,1600,96000,,Metropolitana de Santiago,8190000,0,1,,8
6,116,2017,2000,63000,Gris,Metropolitana de Santiago,19790000,0,1,,7
11,163,1998,3200,320104,,Los Lagos,2800000,0,0,1,26
47,1829,2021,1600,53510,,Región Metropolitana,12190000,0,0,,3
27,353,2022,1400,23000,,Región Metropolitana,9500000,0,0,,2
42,1185,2013,6200,83000,,Metropolitana de Santiago,33990000,0,1,0,11
33,410,2020,,27000,,Valparaíso,7000000,0,0,,4
42,5980,2017,,77600,Blanco,Metropolitana de Santiago,35980000,1,1,,7
4,56,2023,1400,12700,,IV Coquimbo,26990000,0,1,,1
64,792,2016,2000,200000,,VI O'Higgins,13290000,1,0,,8
45,600,2010,,179250,,Ñuble,-1,1,1,,14
11,820,2021,1200,40600,Plata,Metropolitana de Santiago,12990000,0,0,0,3
42,5830,2019,,40000,,Metropolitana de Santiago,28000000,1,1,,5
63,760,2020,2000,42500,Azul,Metropolitana de Santiago,14990000,0,0,0,4
61,735,2013,1600,91647,,Antofagasta,5990000,0,0,,11
11,5917,2021,1500,11000,,Araucanía,8790000,0,0,0,3
31,385,2008,2400,200,,Metropolitana de Santiago,6000000,0,1,1,16
59,719,2013,2000,148690,Negro,OHiggins,7470000,1,0,1,11
63,760,2022,2000,6700,Blanco,Bío Bío,18990000,0,0,0,2
61,736,2012,1200,52345,,XII Magallanes & Antártica,4750000,0,1,,12
47,609,2019,2500,55000,Grafito,Metropolitana de Santiago,11680000,0,1,,5
33,409,2004,2000,180000,,Metropolitana de Santiago,1370000,1,0,0,20
61,736,2017,,100000,,V Valparaíso,7200000,0,1,,7
49,6011,2022,,5067,,Metropolitana de Santiago,23090000,1,0,1,2
64,1372,2023,,26000,Marrón,Bío Bío,8390000,0,0,,1
33,410,2019,,76000,Plata,Bío Bío,6490000,0,0,,5
11,1693,2020,1400,64550,,VIII Biobío,8990000,0,0,,4
47,1454,2020,,89300,Gris,Metropolitana de Santiago,17900000,1,1,1,4
40,474,2016,0,120000,,V Valparaíso,11500000,0,1,,8
11,820,2022,1200,14400,,X Los Lagos,12500000,0,0,,2
47,610,2013,1600,109000,,Metropolitana de Santiago,4500000,0,1,0,11
27,1691,2019,1200,77000,,Metropolitana de Santiago,9700000,0,1,0,5
49,810,2022,1200,33000,,Metropolitana de Santiago,16500000,0,1,0,2
49,654,2021,,41000,,Metropolitana de Santiago,15490000,1,0,,3
61,744,2022,1500,37000,,Metropolitana de Santiago,99999999999,0,0,1,2
33,409,2018,,79500,,Metropolitana de Santiago,10495000,0,0,,6
45,602,2020,2400,73480,,IX Araucanía,14500000,1,0,1,4
42,1381,2016,2000,120725,Vino,OHiggins,17990000,0,1,1,8
11,908,2011,,82733,,Región Metropolitana,3500000,0,0,0,13
11,176,2017,2400,92000,Azul,Valparaíso,10390000,0,1,0,7
47,624,2016,1600,139000,,Maule,5500000,0,0,0,8
59,720,2022,2200,14000,,Metropolitana de Santiago,22000000,1,0,0,2
29,5889,2023,,1349,,Metropolitana de Santiago,18350000,1,0,1,1
60,723,2014,2000,126400,,IV Coquimbo,9500000,0,0,1,10
11,944,2015,1200,59000,,Metropolitana de Santiago,3700000,0,0,,9
26,326,2013,3600,200000,,VIII Biobío,8500000,0,1,,11
27,334,2017,2000,120000,,IX Araucanía,11690000,0,1,1,7
52,819,2017,1600,33000,Blanco,Maule,6500000,0,0,0,7
33,410,2014,6800,83000,,IV Coquimbo,6800000,0,1,,10
6,5803,2022,1500,21000,,Metropolitana de Santiago,30000000,0,1,0,2
112,5590,2021,2800,89000,Plata,Bío Bío,15990000,1,1,0,3
45,602,2019,2400,74400,,Metropolitana de Santiago,12590000,1,0,0,5
42,1378,2017,1600,58000,,Metropolitana de Santiago,19900000,0,1,0,7
64,776,2016,1600,124000,Gris,Araucanía,8900000,0,0,0,8
42,5846,2021,,160000,Gris,Metropolitana de Santiago,24990000,1,1,,3
20,287,2012,,144000,,Región Metropolitana,7180000,0,1,,12
65,802,2016,3000,131500,,Metropolitana de Santiago,13000000,0,1,0,8
47,620,2016,3500,73300,,Metropolitana de Santiago,15500000,0,1,1,8
6,1698,2019,2000,33000,Blanco,Metropolitana de Santiago,24980000,0,1,,5
52,686,2020,,25000,,Región Metropolitana,9580000,0,0,,4
6,102,2009,4800,170000,,Bío Bío,11500000,0,1,0,15
61,5868,2023,0,20000,,Región Metropolitana,8990000,0,0,0,1
59,720,2020,2200,40500,,Región del Maule,17990000,1,1,1,4
43,5988,2022,,19037,Rojo,Metropolitana de Santiago,10290000,0,0,0,2
11,169,2018,2500,115000,,Maule,-1,1,0,,6
20,288,2020,5000,33900,,Metropolitana de Santiago,34000000,0,1,0,4
59,719,2018,2200,133000,,OHiggins,10150000,1,0,0,6
63,756,2015,1500,120,,X Los Lagos,8500000,0,1,,9
13,6015,2023,1600,30000,,Metropolitana de Santiago,16800000,1,0,0,1
45,602,2022,2400,30000,Rojo,Bío Bío,17990000,1,0,0,2
27,334,2017,2000,75000,Grafito,Metropolitana de Santiago,10990000,0,0,0,7
11,156,2023,,5600,Blanco,Metropolitana de Santiago,51990000,0,1,,1
61,747,2006,2000,216000,,IIAntofagasta,4500000,0,0,1,18
61,736,2016,1200,37100,,Metropolitana de Santiago,8200000,0,0,0,8
27,353,2015,,123456,,I Tarapacá,5200000,1,1,,9
52,683,2012,2500,146257,,V Valparaíso,4800000,0,1,,12
13,212,2007,,242000,,Metropolitana de Santiago,2500000,0,0,,17
59,719,2015,2000,175000,,VI O'Higgins,7500000,1,0,0,9
20,299,2020,,32200,,Metropolitana de Santiago,9600000,0,0,,4
59,719,2013,2000,117000,Plata,Metropolitana de Santiago,11490000,1,1,1,11
59,717,2008,2700,208000,,Bío Bío,7000000,1,1,1,16
65,802,2014,2000,119000,,Metropolitana de Santiago,9290000,0,1,0,10
31,1637,2021,1800,45000,,Región Metropolitana,12800000,0,0,0,3
63,760,2013,2400,175000,,Región Metropolitana,7700000,0,0,0,11
49,810,2022,1500,12500,,Ñuble,15500000,1,0,0,2
6,5803,2021,1500,20000,,Valparaíso,26000000,0,1,0,3
43,586,2020,1500,75000,,Valparaíso,7500000,0,0,0,4
59,719,2020,,62000,,Valparaíso,15900000,1,1,,4
6,110,2023,,7702,,Metropolitana de Santiago,53900000,1,1,,1
11,169,2022,2500,80000,,IX Araucanía,15000000,1,0,,2
40,473,2012,2500,126000,,Maule,7800000,0,1,0,12
20,298,2018,2000,73000,,Araucanía,17200000,0,1,0,6
64,780,2010,1600,216000,,Valparaíso,-1,0,0,0,14
49,642,2024,,36,,Metropolitana de Santiago,18490000,1,0,,0
33,407,2014,1600,162000,,Metropolitana de Santiago,7600000,0,0,0,10
64,783,2017,1400,83500,,Metropolitana de Santiago,7000000,0,0,0,7
47,616,2014,2000,92300,,IIAntofagasta,8000000,0,0,,10
38,830,2019,2200,108000,,Metropolitana de Santiago,12500000,1,0,1,5
20,5964,2021,1500,59400,,Los Lagos,14980000,0,1,0,3
60,723,2023,2000,15000,,Antofagasta,21500000,0,1,1,1
112,5590,2021,,78000,,X Los Lagos,16990000,1,0,0,3
42,523,2014,3000,155000,,Metropolitana de Santiago,29000000,1,1,1,10
61,748,2019,1000,68000,,Metropolitana de Santiago,5900000,0,0,0,5
11,158,2017,,230000,,VII Maule,15000000,0,0,,7
211,5979,2022,1500,13532,,Coquimbo,12900000,0,1,0,2
40,474,2023,2500,5800,,Región Metropolitana,21000000,0,1,1,1
26,322,2017,3500,175000,,Metropolitana de Santiago,17600000,0,1,1,7
60,728,2011,,135000,,IV Coquimbo,6500000,0,1,1,13
47,1829,2021,1600,35479,,Región Metropolitana,12990000,0,0,,3
64,1372,2022,1600,16890,,Valparaíso,6590000,0,0,0,2
10,5882,2018,1500,39000,,Metropolitana de Santiago,7150000,0,0,0,6
33,395,2012,1600,132200,,OHiggins,5800000,0,0,,12
40,1447,2018,2000,65000,,Metropolitana de Santiago,12490000,0,0,1,6
27,338,2015,,115000,,Metropolitana de Santiago,14000000,0,1,,9
31,380,2012,2800,110000,,Tarapacá,22500000,1,1,1,12
43,586,2012,1500,146000,,V Valparaíso,4000000,0,0,,12
72,1409,2019,1500,70000,,Metropolitana de Santiago,10800000,0,0,0,5
61,752,2021,800,13500,,Región del Maule,6000000,0,0,,3
63,760,2018,,90892,,Bío Bío,14990000,0,1,0,6
13,974,2020,,200000,,IV Coquimbo,20000000,1,0,,4
40,474,2020,2000,55000,,Metropolitana de Santiago,17000000,0,1,0,4
52,686,2013,,176000,,Ñuble,6000000,0,0,,11
10,5882,2021,,32134,,Metropolitana de Santiago,8190000,0,0,,3
33,393,2023,2000,25700,,Metropolitana de Santiago,21350000,0,1,0,1
63,762,2021,2800,46,,IX Araucanía,23900000,1,0,1,3
23,6122,2014,,101120,,Maule,-1,0,0,,10
11,172,2007,1600,168000,,VII Maule,2600000,0,0,,17
33,407,2016,1600,135000,,Metropolitana de Santiago,9000000,0,1,0,8
61,752,2011,,160080,,Región Metropolitana,2700000,0,0,,13
40,472,2019,2500,65000,Blanco,Metropolitana de Santiago,26490000,0,1,1,5
48,639,2015,,83000,,Coquimbo,6500000,0,1,,9
19,1058,2017,,71000000,,Coquimbo,6800000,0,0,,7
52,683,2012,2500,142000,,VI O'Higgins,5200000,0,0,,12
40,470,2014,1600,98000,,Antofagasta,7000000,0,0,0,10
49,1360,2022,,64000,,Región Metropolitana,15500000,0,0,,2
34,5679,2010,2200,246061,,VI O'Higgins,9990000,1,1,1,14
11,154,2011,1200,105000,,Los Lagos,4500000,0,0,0,13
11,820,2017,1800,105000,,Metropolitana de Santiago,8400000,0,0,0,7
23,6123,2012,1500,99000,,Metropolitana de Santiago,3900000,0,0,0,12
61,748,2019,1000,107,,Región Metropolitana,4800000,0,0,,5
42,492,2013,1800,74375,,Valparaíso,23690000,0,1,0,11
48,639,2015,1600,99999999999,,Metropolitana de Santiago,11200000,0,0,0,9
49,651,2010,2000,136000,,Región Metropolitana,-1,0,1,0,14
49,6011,2023,2200,159,Blanco,Metropolitana de Santiago,25990000,1,0,1,1
38,453,2017,2200,226000,,Bío Bío,6000000,1,0,0,7
49,659,2006,,206000,,OHiggins,2500000,0,0,,18
47,1454,2019,2300,65000,,Metropolitana de Santiago,17000000,1,0,1,5
27,353,2014,1600,146000,,Valparaíso,5900000,0,1,0,10
20,288,2012,5000,128000,,Valparaíso,22000000,0,1,0,12
60,725,2017,2500,114000,,Metropolitana de Santiago,14490000,0,1,1,7
40,473,2008,2300,162000,,Metropolitana de Santiago,5890000,0,1,1,16
13,988,2017,1600,137350,Grafito,Metropolitana de Santiago,6480000,1,0,0,7
23,5866,2019,1500,91468,,Metropolitana de Santiago,6800000,0,0,0,5
20,5964,2021,1500,23600,,Región de O'Higgins,13990000,0,1,0,3
36,5907,2019,1800,48000,Blanco,Metropolitana de Santiago,6980000,0,0,0,5
47,1215,1997,2400,400000,,Metropolitana de Santiago,2500000,0,0,,27
47,622,2021,,89170,,Metropolitana de Santiago,19590000,1,0,0,3
19,5603,2022,1300,26300,,Metropolitana de Santiago,10500000,0,0,0,2
77,1446,2010,,117000,,Maule,18990000,0,1,,14
20,299,2017,1500,110000,Borgoña,Bío Bío,8990000,1,0,0,7
59,719,2017,2200,109056,Rojo,Metropolitana de Santiago,10500000,1,0,1,7
6,68,2013,,140000,Grafito,Metropolitana de Santiago,23890000,0,1,,11
22,302,2011,1500,48000,,Metropolitana de Santiago,3600000,0,0,0,13
61,747,2014,2400,235000,,Bío Bío,6700000,0,0,1,10
47,624,2021,1600,22485,,Metropolitana de Santiago,6490000,0,0,,3
43,586,2016,1500,76000,,Metropolitana de Santiago,5550000,0,0,,8
35,431,2011,3500,123254,,Región Metropolitana,13480000,2,1,1,13
38,452,2015,2200,140000,,Metropolitana de Santiago,8100000,1,0,0,9
42,5833,2017,,102000,,Bío Bío,45490000,1,1,,7
13,201,2019,1500,108111,,X Los Lagos,10490000,1,0,,5
202,5911,2022,,100000,,Región Metropolitana,100000,1,0,,2
63,762,2011,,100000,,Coquimbo,5700000,1,0,,13
78,6060,2022,,7200,,Araucanía,9990000,0,0,0,2
33,396,2016,2400,106000,Gris,Metropolitana de Santiago,12980000,0,1,0,8
47,630,2013,3700,155000,Negro,Metropolitana de Santiago,20850000,0,1,0,11
16,838,2014,3600,97000,,Metropolitana de Santiago,9300000,0,1,,10
11,170,2013,,195000,,IV Coquimbo,4500000,0,1,,11
4,43,2017,3000,99930,,Metropolitana de Santiago,35000000,1,1,1,7
64,776,2018,1600,103000,,Metropolitana de Santiago,7390000,0,0,0,6
40,475,2019,2200,105000,,Metropolitana de Santiago,15000000,1,0,0,5
49,1360,2019,1600,95000,,Valparaíso,10500000,1,0,0,5
27,1691,2015,,80300,,VIII Biobío,5800000,0,0,,9
40,471,2015,1500,106100,Blanco,Metropolitana de Santiago,6100000,0,0,0,9
33,407,2016,,19000,,Región Metropolitana,11700000,0,0,,8
63,762,2019,2800,100552,,Región Metropolitana,18990000,1,1,1,5
45,601,2011,1500,199975,,Bío Bío,7600000,0,0,0,13
63,761,2021,1500,28900,,IV Coquimbo,-1,0,1,,3
11,180,2007,1400,161000,,OHiggins,3400000,0,0,0,17
13,200,2017,,42210,,Metropolitana de Santiago,11500000,1,1,,7
59,719,2016,2000,160000,,Región Metropolitana,8500000,1,0,1,8
16,241,2019,3600,54000,Blanco,Metropolitana de Santiago,29990000,0,1,1,5
43,586,2013,1500,85000,,VII Maule,3600000,0,0,,11
48,639,2013,1600,113000,,Metropolitana de Santiago,6300000,0,0,0,11
63,762,2014,2400,182400,,Región Metropolitana,9970000,1,0,,10
61,752,2018,,33700,,Metropolitana de Santiago,5000000,0,0,,6
61,752,2008,,0,,Región Metropolitana,2500000,0,0,,16
19,5952,2022,1000,26287,Blanco,Metropolitana de Santiago,7500000,0,0,0,2
31,385,2011,2400,160000,Negro,Metropolitana de Santiago,4490000,0,1,0,13
23,5975,2023,2000,6500,,Metropolitana de Santiago,20500000,1,0,1,1
63,762,2015,2500,234273,,Región Metropolitana,13000000,1,0,,9
33,401,2013,,112000,,Metropolitana de Santiago,4950000,0,0,,11
43,5586,2022,1500,25000,,Metropolitana de Santiago,9500000,0,1,0,2
20,299,2021,1500,24000,Azul,Bío Bío,11490000,0,0,0,3
40,1447,2019,2000,77795,,Región Metropolitana,12990000,0,0,,5
4,52,2015,,46000,,Metropolitana de Santiago,18000000,0,1,,9
22,5876,2015,,53000,,Bío Bío,6750000,0,0,,9
47,616,2019,2000,17915,,Los Ríos,12390000,0,1,0,5
40,475,2021,,56366,Gris,Metropolitana de Santiago,23990000,1,0,,3
6,79,2023,,1200,,Metropolitana de Santiago,90900000,0,1,,1
50,664,2010,4800,148000,,Metropolitana de Santiago,17900000,0,1,1,14
33,393,2015,2000,102000,Plata,OHiggins,9890000,0,1,,9
50,1399,2019,2000,49100,,Región del Maule,38990000,0,1,,5
63,768,2007,,183700,,Región Metropolitana,4850000,0,1,,17
49,810,2020,1200,63000,Blanco,Metropolitana de Santiago,8990000,0,0,0,4
112,5590,2020,9000,98000,,Región Metropolitana,10490000,1,0,0,4
60,723,2019,,70000,,IV Coquimbo,15180000,0,1,,5
61,743,2010,2400,186000,,III Atacama,5500000,0,0,,14
23,312,2012,2400,108000,,VIII Biobío,6200000,0,0,1,12
55,698,2008,1600,238000,,Los Ríos,7490000,0,1,0,16
26,326,2015,2400,186000,,Valparaíso,8000000,0,1,1,9
26,326,2019,1500,54099,,Los Ríos,18900000,0,1,1,5
60,1721,2011,,90000,,Metropolitana de Santiago,32000000,0,0,,13
6,74,2020,,30000,Gris,Metropolitana de Santiago,51990000,0,1,,4
40,475,2018,,140,,XVI Ñuble,17,1,0,,6
11,158,2019,1500,61700,,X Los Lagos,6600000,0,0,,5
11,5969,2021,1500,44000,,Metropolitana de Santiago,9990000,0,0,0,3
49,642,2014,1600,212000,,Metropolitana de Santiago,5500000,1,0,0,10
43,586,2021,1500,31687,Rojo,Bío Bío,7090000,0,0,,3
45,602,2020,2400,108600,,X Los Lagos,15490000,1,0,,4
47,616,2017,2000,125000,,Metropolitana de Santiago,7800000,0,0,,7
49,1360,2021,1200,56000,Rojo,Metropolitana de Santiago,-1,0,1,0,3
49,650,2018,1600,65000,,Valparaíso,17450000,0,1,0,6
59,721,2015,2000,99999999999,,XII Magallanes & Antártica,7500000,1,1,,9
33,395,2013,1600,157000,,Metropolitana de Santiago,6500000,0,0,,11
45,602,2021,2400,70000,,Antofagasta,16500000,1,0,1,3
11,1806,2017,7000,111,,XIV Los Ríos,99999999999,0,0,,7
47,609,2017,2500,70427,,Región Metropolitana,10980000,0,1,0,7
20,284,2023,,3000,Plata,Bío Bío,33990000,1,0,,1
52,5600,2019,,30000,,Metropolitana de Santiago,8200000,0,0,,5
11,180,2008,1400,399469,,Metropolitana de Santiago,1700000,0,0,,16
20,298,2018,2000,128000,,Maule,15000000,0,1,0,6
11,908,2014,,107370,,IX Araucanía,4600000,0,0,,10
13,200,2014,1600,98000,,Metropolitana de Santiago,6750000,0,0,0,10
33,410,2010,1100,144633,,Metropolitana de Santiago,4100000,0,0,,14
63,763,2006,1600,189500,,Metropolitana de Santiago,4400000,0,0,0,18
19,6072,2022,1300,23382,Gris,Metropolitana de Santiago,10990000,0,0,0,2
16,812,2014,2000,130000,,Metropolitana de Santiago,8900000,0,1,0,10
38,453,2017,2200,165000,,Metropolitana de Santiago,6900000,1,0,,7
49,642,2019,1600,192906,,Región Metropolitana,7450000,1,0,,5
40,475,2020,,128000,,Araucanía,20590000,1,1,,4
49,657,2013,,361000,,OHiggins,6700000,1,0,,11
4,52,2017,1800,64000,,Bío Bío,22000000,0,1,0,7
34,422,2016,,91778,Café,Metropolitana de Santiago,19970000,0,1,,8
33,401,2013,,140000,,Metropolitana de Santiago,5200000,0,0,,11
50,662,2012,,105000,,Valparaíso,40000000,0,1,,12
8,128,2016,1500,1,Blanco,Metropolitana de Santiago,5950000,0,0,0,8
20,284,2021,3200,56000,,Metropolitana de Santiago,23999000,1,0,1,3
61,747,2015,2400,112000,,Región de Coquimbo,8990000,0,1,1,9
63,760,2016,2000,95632,,Región de Los Lagos,11490000,0,0,,8
9,1673,2021,1500,29520,,Los Lagos,7780000,0,0,,3
49,646,2019,2000,91000,,Región Metropolitana,16780000,1,0,,5
11,173,2021,2800,47000,,Metropolitana de Santiago,24500000,1,1,1,3
27,1691,2016,1200,118500,,IV Coquimbo,6500000,0,0,,8
64,780,2020,1600,58249,,Región Metropolitana,7490000,0,0,,4
61,750,2020,1400,62000,,Región Metropolitana,8500000,0,1,,4
49,1360,2019,,120000,,OHiggins,11000000,1,0,,5
4,27,2015,2000,117000,Negro,Metropolitana de Santiago,20490000,0,1,0,9
42,487,2009,,65147,Negro,Metropolitana de Santiago,20980000,0,1,,15
47,1454,2018,,223000,,Araucanía,13990000,1,0,,6
210,5878,2021,,28090,,Metropolitana de Santiago,26990000,1,1,,3
20,293,2021,5000,78000,,Metropolitana de Santiago,44800000,0,1,1,3
11,177,2012,6200,68000,,Región Metropolitana,18990000,0,1,,12
19,1640,2015,,96000,,VIII Biobío,6390000,0,0,,9
9,823,2022,,16670,Plata,Metropolitana de Santiago,10690000,0,0,,2
11,180,2011,1400,127000,,Metropolitana de Santiago,4000000,0,0,,13
61,747,2016,2400,71300,,IV Coquimbo,9250000,0,0,1,8
49,642,2019,1600,62000,,Magallanes y Antártica Chilena,12500000,1,0,0,5
45,602,2017,2400,250000,,Valparaíso,10000000,1,0,1,7
6,5852,2019,2000,90100,Amarillo,Metropolitana de Santiago,27500000,1,1,1,5
48,5884,2023,,39200,Gris,Metropolitana de Santiago,17590000,0,0,,1
31,1637,2019,1700,51185,Negro,Metropolitana de Santiago,12490000,0,1,0,5
47,610,2014,1600,170037,,Región de Valparaíso,3890000,0,0,,10
11,180,2014,1400,78347,Gris,Metropolitana de Santiago,5480000,0,0,0,10
65,794,2015,2400,135100,Azul,Metropolitana de Santiago,-1,1,1,1,9
29,1685,2019,1500,60000,,Maule,6900000,0,0,0,5
13,201,2013,1100,197500,,Metropolitana de Santiago,5000000,0,0,0,11
56,5902,2023,,3000,Blanco,Metropolitana de Santiago,14290000,0,1,,1
47,620,2020,3500,40000,Plata,Araucanía,21590000,0,1,1,4
49,655,2009,,10000,,IV Coquimbo,3300000,0,1,,15
26,324,2016,1800,66344,,OHiggins,12900000,0,0,,8
17,1034,2019,1600,93867,Rojo,Los Lagos,5590000,0,0,,5
20,299,2015,1500,85000,,Metropolitana de Santiago,7500000,1,0,0,9
20,291,2019,1600,57908,,Región Metropolitana,8290000,0,0,,5
11,180,2014,1400,140000,Gris,Valparaíso,4990000,0,0,0,10
20,284,2008,2500,290000,,Valparaíso,5000000,1,0,0,16
33,401,2016,1200,120000,,OHiggins,7500000,0,0,0,8
26,326,2014,2400,101000,,Metropolitana de Santiago,9950000,0,1,1,10
10,141,2015,1300,108000,,Región Metropolitana,4600000,0,0,,9
202,5643,2018,,119549,,Región Metropolitana,2300000,0,0,,6
6,116,2011,2000,102000,,Bío Bío,9800000,0,1,,13
60,723,2017,2000,67000,,Región Metropolitana,14500000,1,0,1,7
40,470,2019,0,40000,,Región Metropolitana,14850000,0,1,,5
63,762,2021,,68043,Rojo,Metropolitana de Santiago,18800000,1,0,1,3
60,728,2023,2500,7000,,Los Lagos,29000000,0,1,1,1
20,291,2008,8700,168700,,IIAntofagasta,3350000,0,0,,16
20,5964,2021,1500,35000,,XVI Ñuble,18500000,0,1,0,3
13,200,2008,,171000,,Región Metropolitana,4800000,0,0,,16
64,774,2021,,85000,,Metropolitana de Santiago,15999000,0,1,,3
60,724,2010,3600,157000,,Metropolitana de Santiago,7200000,0,1,1,14
31,380,2015,,134000,,,20500000,0,1,1,9
64,776,2021,1600,56000,,Metropolitana de Santiago,8500000,0,0,,3
61,736,2011,1300,102000,,Maule,5600000,0,0,0,13
6,117,2018,1500,138000,,Los Ríos,17790000,0,1,0,6
38,453,2019,2200,84000,,Los Ríos,10000000,1,0,,5
31,382,2014,3600,140000,,Metropolitana de Santiago,12000000,0,1,0,10
27,350,2007,,205000,,Bío Bío,3700000,0,0,,17
11,158,2011,1400,106000,,Metropolitana de Santiago,3500000,0,0,0,13
27,353,2014,1400,60000,Plata,Metropolitana de Santiago,6490000,0,0,0,10
49,657,2019,,36000,,Metropolitana de Santiago,16490000,0,1,,5
13,201,2020,1500,45300,Gris,Metropolitana de Santiago,8980000,1,0,0,4
61,747,2009,,140000,,Metropolitana de Santiago,5990000,0,0,1,15
26,326,2016,2400,120000,,OHiggins,12300000,0,1,,8
11,5917,2022,1500,45241,,Metropolitana de Santiago,8690000,0,0,0,2
20,284,2019,3200,100000,,IX Araucanía,13990000,1,0,1,5
63,760,2018,,151000,,Coquimbo,16900000,0,1,0,6
23,313,2017,2000,55500,Gris,OHiggins,7990000,0,0,0,7
40,470,2015,,167000,Rojo,Los Ríos,8800000,0,1,,9
64,774,2019,,65000,Plata,Los Lagos,15990000,0,1,,5
27,346,2009,0,150000,,Región Metropolitana,3200000,0,0,,15
49,657,2023,1500,21200,Grafito,Bío Bío,-1,1,1,0,1
